10;100;101;107;110;119;122;124;125;128;135;14;140;141;143;144;15;153;154;155;158;161;164;165;17;177;18;203;205;217;22;228;233;245;266;268;284;30;45;70;76;77;82;86;98
0;0.6151332007210211;0.9220850529553469;0.8675039585258038;0.8565490573989742;0.8524768251161905;0.8619168192036356;0.8281328421433016;0.8871749406827173;0.8818190359396325;0.6409524973446246;0.9295450826634483;0.8537368201989363;0.8564147020525033;0.8853711403348986;0.8720010842443325;0.8146263087455965;0.8600360499081805;0.8740107721324545;0.8179429742514328;0.8570735639149613;0.8864308799317031;0.9028119802162912;0.8944861417828409;0.6961974636657717;0.8732655263125992;0.8444554303859455;0.8321147711652218;0.8856820078247626;0.8527483109382692;0.9093955219230303;0.9043545681174636;0.8573859568543412;0.8619499505988006;0.8756123145348883;0.827806497213474;0.8843557823916103;0.0010108403477997463;0.9047241514953338;0.9064257635133226;0.8907527070465491;0.8983557658309078;0.8224011744434621;0.8795828616749867;0.8641665232678336
0.6151332007210211;0;0.925286994872319;0.8772013804404499;0.8655284501217462;0.8622691716014992;0.8724018378160175;0.870825675243727;0.8941985803608291;0.8963854334773413;0.642632404646788;0.9307774516392031;0.8682174925141608;0.8585715348929519;0.8949229948497041;0.8799682839597813;0.8227232503108955;0.8687318360904707;0.8830189842760822;0.8295897004634161;0.8605122995256046;0.8926248511686443;0.9123703655111133;0.902152531113245;0.7887579547314405;0.8819422998054681;0.8517554737453982;0.8407806234862714;0.8949413154218635;0.8623370300616647;0.8915612770033937;0.8999708602609803;0.8649013281027005;0.8713880918647983;0.892434899557466;0.8393874515350289;0.8872507080847065;0.615086890170389;0.9095742351995287;0.9136115549920102;0.8988014375185984;0.9054136177168226;0.8311903688437661;0.8899454917056512;0.8765423854498483
0.9220850529553469;0.925286994872319;0;0.63249184269277;0.6500179381990048;0.6400594003635711;0.6417535560450053;0.7204352381051169;0.6449483113453325;0.6376786150942686;0.8689799581214478;0.8375977754900318;0.6498313495706365;0.6796345928057982;0.6017090077914313;0.6329737060954306;0.7181864182986899;0.6393429474325864;0.6475644699140402;0.7095978089243156;0.6883275706259087;0.6486012626035964;0.619891972678527;0.6251541459847683;0.8163941474765102;0.6480829235346324;0.7386751564644065;0.690525845707268;0.5919863630026742;0.6985829073720553;0.7891016062392465;0.7377475183202536;0.6577490914788551;0.6175033633080791;0.8529495875343721;0.7014839916363775;0.625749106253634;0.9220390201567682;0.6480347229746525;0.5565968537917578;0.6923731699012599;0.5862837286719408;0.7092768475441116;0.5911574577691086;0.6342998502263433
0.8675039585258038;0.8772013804404499;0.63249184269277;0;0.3394699858341872;0.45246755372754854;0.31128953571071705;0.6212895229299827;0.48468631412659624;0.47279728934119936;0.7835188403339974;0.8548891489006063;0.4885918378875257;0.4765882677778057;0.3571159260004022;0.4054344566957644;0.5478844019877455;0.35464673099834565;0.46396160946640275;0.5017250827469806;0.4960198684998194;0.47583858749557717;0.5436741227218427;0.4812202164370055;0.7247865420746188;0.45143161480380134;0.6963884009737759;0.4614542217914246;0.48340444460051857;0.477976870889684;0.762872643206486;0.6831211668298717;0.4316496780281427;0.43914537255744046;0.7875429815318064;0.4948101288035658;0.437626467304128;0.8674477249322872;0.5186702988199468;0.5315454996721352;0.5698156643957459;0.4837014179796669;0.5442919109380452;0.45447045721053836;0.3905716368478753
0.8565490573989742;0.8655284501217462;0.6500179381990048;0.3394699858341872;0;0.4508590997754598;0.3208816173055725;0.6075392817718486;0.49074149604372297;0.4850286829666869;0.7620045363467152;0.8540980954481947;0.4650602530076522;0.4406416110294771;0.382217948415414;0.4031109424963416;0.5332734553641116;0.32704333335166613;0.46589913852131404;0.48850871172235033;0.46682541295815005;0.4645581540484668;0.5632194060914546;0.5059688847812693;0.704614942897374;0.4680185570040095;0.6821275797373358;0.4512207238535674;0.4933702728909821;0.4577167120808019;0.7677142045590656;0.6893319133969048;0.4135468872652618;0.44411354642937695;0.7861193879942415;0.48088103470354715;0.42128395575284205;0.85649650486516;0.544738085313325;0.5548150311192035;0.5842149567675424;0.5037420250758364;0.5310392776069894;0.47217809573534475;0.3997270816844518
0.8524768251161905;0.8622691716014992;0.6400594003635711;0.45246755372754854;0.4508590997754598;0;0.4637607678560671;0.5924205253774142;0.5420712639894667;0.5146396151250625;0.7553291665891813;0.8342318178468794;0.44412966331673276;0.5176813221193661;0.49722687092344664;0.4681011548615287;0.48709708250698913;0.4620038782180035;0.518878204323483;0.5187636880621608;0.5357353515004674;0.5523109600242745;0.5476364549005914;0.5382301817224124;0.692547877402231;0.5111766470058983;0.6633770452538136;0.4732350727326833;0.48715826613452107;0.5289169011036572;0.757626877019578;0.6909678466414633;0.4814445368934609;0.33219803730309705;0.7774054635091467;0.4847880800525979;0.5080030410542321;0.852408825613171;0.5835330212383295;0.5230314499208177;0.5508598971454746;0.5393124731731966;0.5225182681314311;0.42054498853365707;0.44727990033222587
0.8619168192036356;0.8724018378160175;0.6417535560450053;0.31128953571071705;0.3208816173055725;0.4637607678560671;0;0.6175350590455466;0.4663411789591635;0.4636885495091114;0.7754075724662911;0.860013189053086;0.48826479336493855;0.4513548009544902;0.3678799563880967;0.4076033279207192;0.5485855739688301;0.31448248271132195;0.4331776329054372;0.4805604573078158;0.4619432023927418;0.45641777721099275;0.5568486298140503;0.4916796043930769;0.7114346418831189;0.42454628556140195;0.6966832592637766;0.4463271311765473;0.4922875561857416;0.4650496119364691;0.7728058208276489;0.6907326442417043;0.41846090237221567;0.45686658031767335;0.7843409145649107;0.49892816775149085;0.4346943581577384;0.8618801571351374;0.5160427964583052;0.5399517192510479;0.5675597716350733;0.4980577005068928;0.5467471889549977;0.46114343609784336;0.3995095552173178
0.8281328421433016;0.870825675243727;0.7204352381051169;0.6212895229299827;0.6075392817718486;0.5924205253774142;0.6175350590455466;0;0.6688633448197802;0.5818439589635964;0.8070296805779131;0.8587158743144563;0.5748750145331938;0.6365818466227059;0.6231129565130334;0.6278280267496628;0.625527265528636;0.6207487664201086;0.6466681371467784;0.6451250852673827;0.6530955093284161;0.644142609342089;0.6540069003798474;0.6649513535833182;0.587689771244075;0.6539684377608275;0.7100755744343357;0.6126443498110368;0.6065596702947871;0.6592178770949721;0.8190381265988135;0.6790308648041918;0.6413640326044953;0.591720535359507;0.7467688403667357;0.6459845081209977;0.6535119443249795;0.8280492489386221;0.6996510364426614;0.6380862473911386;0.6842425440664304;0.6337412348539917;0.5849265260300598;0.5876058705631344;0.5819558078699838
0.8871749406827173;0.8941985803608291;0.6449483113453325;0.48468631412659624;0.49074149604372297;0.5420712639894667;0.4663411789591635;0.6688633448197802;0;0.5023594668432818;0.8161050073053572;0.8746370725477428;0.5537441485365431;0.5524894776753678;0.48972916394086097;0.4743655234866603;0.647914987116865;0.4550044246783599;0.43283063705328584;0.5774140651861517;0.5481867555202316;0.5317940315410286;0.6040430459731483;0.5088564924806886;0.7608945606165898;0.47080266221396483;0.7645529763539519;0.5212063597689949;0.5533387965629858;0.4925210158670449;0.8042756867216214;0.709620211721052;0.4902851603694196;0.5255369488067201;0.8212968407547977;0.5781416593173712;0.501019341195988;0.8871232076699862;0.44198790243373776;0.533335549719073;0.5189955995938087;0.5659558887413273;0.6484372020088576;0.4891332028944998;0.5080149795629438
